station	dist_coast	latitude	longitude	elevation	state	name
USC00096356	130.232	31.2897	-84.4158	51.8	GA	NEWTON 5 W
USC00248165	1278.9	46.7939	-105.3022	685.2	MT	TERRY
USC00241500	805.409	45.8608	-111.9519	1301.5	MT	CARDWELL
USC00364190	180.239	39.8167	-78.7333	292.6	PA	HYNDMAN
USC00325575	1395.72	46.2911	-103.9214	826.0	ND	MARMARTH
USC00050348	1267.15	39.2833	-103.2667	1597.5	CO	ARRIBA
USC00250365	1447.26	41.5697	-101.6914	1066.8	NE	ARTHUR
USW00013754	2.53728	34.9	-76.8833	8.8	NC	CHERRY POINT MCAS
USC00206253	789.6669999999999	44.4333	-83.45	192.6	MI	OSCODA FOOTE DAM
USC00186665	1.7507400000000002	38.3333	-75.0833	6.1	MD	OCEAN CITY
USW00023062	1209.2	39.7633	-104.8694	1611.2	CO	DENVER-STAPLETON
USC00045449	162.31	41.2514	-122.1383	999.7	CA	MC CLOUD
USC00419559	17.502	28.1136	-97.4178	15.2	TX	WELDER WILDLIFE FNDN
USC00309389	220.019	43.5575	-73.4011	36.3	NY	WHITEHALL
USC00316096	6.10117	34.7764	-76.8769	9.1	NC	NEWPORT MOREHEAD CITY
USC00135517	1191.07	40.8333	-93.3	326.1	IA	MILLERTON
USC00322482	1240.61	46.3694	-98.7661	474.9	ND	EDGELEY 3WNW
USC00235027	818.8969999999999	37.3908	-93.9489	326.1	MO	LOCKWOOD
USC00485612	1439.13	42.1297	-104.39	1267.4	WY	LINGLE 2WSW
USC00101938	659.672	45.1167	-114.35	2076.9	ID	COBALT BLACKBIRD MINE
USC00049099	163.898	34.1281	-116.0369	602.0	CA	TWENTYNINE PALMS
USC00384296	310.345	34.9281	-82.4781	313.0	SC	HUNTS BRG
USC00431243	151.589	43.3847	-72.5989	256.6	VT	CAVENDISH
USC00043113	120.661	38.7	-121.1667	106.7	CA	FOLSOM DAM
USW00013714	144.929	35.1739	-79.0089	66.4	NC	POPE AFB
USC00045502	128.74	33.5714	-116.0767	-54.9	CA	MECCA FIRE STN
USC00485506	1262.96	44.85	-106.2889	1268.0	WY	LEITER 9N
USC00047711	63.2217	34.1667	-117.6667	729.1	CA	SAN ANTONIO CN MOUTH
USC00207742	800.345	45.7019	-87.5256	262.1	MI	SPALDING 1 NW
USC00313625	260.83299999999997	36.0811	-79.8047	233.2	NC	GREENSBORO WTP
USC00020678	442.37800000000004	35.23	-111.8214	2179.9	AZ	BELLEMONT WFO
USC00479119	1132.42	43.9	-91.0833	225.9	WI	WEST SALEM
USW00024136	401.37300000000005	47.7667	-116.8167	703.2	ID	COEUR D ALENE AP
USC00182280	170.76	39.65	-78.75	274.0	MD	CUMBERLAND
USW00093739	1.12805	37.9406	-75.4631	11.6	VA	WALLOPS ISLAND FLIGHT FAC
USC00034106	714.7669999999999	36.4194	-92.9158	253.0	AR	LEAD HILL
USC00487079	1172.05	44.9833	-107.4333	1352.1	WY	PARKMAN 5 WNW
USC00108022	910.302	43.9517	-111.6789	1496.6	ID	SAINT ANTHONY
USC00481547	1348.29	41.0844	-104.3789	1657.2	WY	CARPENTER 3N
USC00222385	174.674	31.9544	-89.9328	101.8	MS	D'LO 2 SW
USW00014896	446.254	41.0333	-81.4833	323.1	OH	AKRON NAS
USC00348627	871.428	36.5667	-99.55	601.1	OK	SUPPLY 1 E
USC00021514	261.651	33.2058	-111.6819	434.3	AZ	CHANDLER HEIGHTS
USC00028499	268.605	33.4258	-111.9217	355.7	AZ	TEMPE ASU
USC00458926	333.11	46.05	-118.4	244.1	WA	WALLA WALLA 3 W
USC00464763	96.2573	39.3833	-77.8833	167.6	WV	KEARNEYSVILLE
USC00353908	69.1851	45.5139	-122.99	48.8	OR	HILLSBORO
USW00003159	84.8522	34.7411	-118.2117	712.6	CA	LANCASTER WM J FOX FLD
USC00058582	852.9169999999999	37.3842	-107.5822	2364.9	CO	VALLECITO DAM
USW00003923	899.637	37.6167	-97.2667	413.9	KS	WICHITA MCCONNELL AFB
USC00383754	226.80900000000003	34.1997	-82.1711	187.5	SC	GREENWOOD
USC00477997	1116.67	43.9364	-90.8164	238.4	WI	SPARTA
USC00408414	584.436	35.9106	-86.5578	167.6	TN	SMYRNA 6S
USC00247382	1310.89	47.4536	-104.3378	602.0	MT	SAVAGE
USC00256335	1365.44	41.6	-98.9333	630.9	NE	ORD
USC00069775	37.2656	41.5536	-73.2297	198.1	CT	WOODBURY
USC00442368	1.4469100000000001	36.9	-76.2	9.1	VA	DIAMOND SPRINGS
USW00094290	0.805048	47.6872	-122.2553	18.3	WA	SEATTLE SAND PT WSFO
CA007047722	41.9682	48.4	-70.53	205.0		STE ROSE DU NORD
USC00486185	1179.17	42.75	-108.8	1915.1	WY	MIDDLE FORK
USC00026116	270.293	32.6	-110.7833	1403.0	AZ	ORACLE
USC00413201	141.874	29.1322	-98.1597	121.9	TX	FLORESVILLE
USC00425219	929.685	40.4333	-111.75	1537.1	UT	LOWER AMERI FORK PWHS
USC00445822	117.655	38.8333	-78.65	320.0	VA	MT JACKSON
USC00041280	168.97400000000002	38.2	-120.3667	1024.1	CA	CALAVERAS RS
USC00427608	938.545	40.7	-111.9167	1293.0	UT	SALT LAKE CITY SUB SEW
USC00424856	1024.26	41.825	-111.3208	1822.7	UT	LAKETOWN
USW00094107	522.6519999999999	42.5906	-117.8644	1234.4	OR	ROME ST AP
USC00311164	403.135	35.4333	-83.45	548.9	NC	BRYSON CITY 2
USC00262497	433.341	36.3092	-114.4256	381.0	NV	ECHO BAY
USC00055236	1256.95	40.435	-105.085	1548.4	CO	LOVELAND 2N
USC00487990	1261.96	41.4528	-106.8053	2069.6	WY	SARATOGA
USC00473661	1007.09	43.6408	-87.905	237.1	WI	HINGHAM
USC00026202	264.606	32.4167	-110.7167	2425.0	AZ	PALISADE RS
USW00013755	0.583325	37.9333	-75.4333	14.9	VA	CHINCOTEAGUE NAS
USC00313969	150.838	36.3481	-78.4119	146.3	NC	HENDERSON 2 NNW
CA007030310	280.89599999999996	45.95	-74.62	191.0		ARUNDEL
USC00451944	364.64	48.35	-117.3167	626.7	WA	CUSICK
USW00023065	1235.54	39.3669	-101.7	1112.8	KS	GOODLAND
USC00146435	1132.64	39.245	-99.3808	634.9	KS	PLAINVILLE 4WNW
USC00478316	1066.13	42.9675	-88.5497	284.4	WI	SULLIVAN 3SE
USC00424362	872.83	40.3375	-112.6114	1700.8	UT	JOHNSON PASS
USC00203176	805.4739999999999	44.9333	-85.9167	192.0	MI	GLEN ARBOR 4 NE
USC00421418	637.393	37.1	-111.7667	1377.7	UT	CHURCH WELLS
USC00047404	17.7904	40.0261	-123.7931	153.3	CA	RICHARDSON GR SP
USC00352800	47.1647	44.8358	-123.4525	210.3	OR	FALLS CITY 2 SSW
USC00010390	455.13	34.7753	-86.9508	210.0	AL	ATHENS
USW00014897	970.1460000000001	44.9258	-89.6256	360.0	WI	WAUSAU DWTN AP
USC00138806	1377.42	42.4686	-93.7972	356.6	IA	WEBSTER CITY
USC00109601	986.0360000000001	42.9728	-111.4097	1961.7	ID	WAYAN
USC00325993	1127.75	48.1803	-101.2964	539.2	ND	MINOT EXP STN
USC00148191	879.935	37.7417	-95.9333	289.6	KS	TORONTO LAKE
USC00212721	1220.42	44.3092	-93.2661	286.5	MN	FARIBAULT
USC00081432	0.662622	29.1333	-83.05	3.0	FL	CEDAR KEY 1 WSW
CA006048235	537.438	48.82	-87.1	290.0		TERRACE BAY(AUT)
USC00161807	81.457	30.4	-91.2333	9.1	LA	CINCLARE
USC00460102	299.245	37.7272	-80.6592	469.4	WV	ALDERSON
USC00328737	1163.26	48.3989	-102.9181	684.3	ND	TIOGA 1E
USC00448915	64.7388	39.1833	-77.6	161.8	VA	WATERFORD
USC00275412	61.8549	42.8394	-71.6486	97.5	NH	MILFORD
USC00419503	306.241	32.525	-95.1306	153.6	TX	WATERS BLUFF
USW00024137	729.441	48.6033	-112.3753	1169.8	MT	CUT BANK MUNI AP
USC00417140	2.00517	28.6575	-96.5553	6.1	TX	POINT COMFORT
CA00615HMAK	548.934	43.867	-79.367	198.0	ON	BUTTONVILLE MUNI
USC00341266	511.38	33.8936	-97.2692	228.0	OK	BURNEYVILLE 2SE MESONT
USC00093538	31.2569	31.8717	-81.6289	28.0	GA	FT STEWART
USC00441037	440.384	36.6	-82.1667	609.9	VA	BRISTOL
USC00327655	1034.65	48.6297	-99.8069	493.8	ND	ROLETTE 3SE
USC00242221	634.298	46.0264	-114.1764	1182.6	MT	DARBY
USC00040395	2.02483	33.35	-118.3167	7.6	CA	AVALON PLEASURE PIER
USC00206189	726.595	45.1833	-84.2	271.0	MI	ONAWAY 12 S
USC00420928	957.2280000000001	41.5239	-112.0436	1289.3	UT	BRIGHAM CITY WASTE PLT
USW00093972	1012.28	39.1	-94.5833	294.1	MO	KANSAS CITY
USC00412173	78.1578	29.0892	-97.3433	65.2	TX	CUERO
USW00012928	12.8161	27.5	-97.8167	17.1	TX	KINGSVILLE NAAS
USC00281280	30.7079	39.9167	-75.1167	4.3	NJ	CAMDEN
USC00415618	286.305	32.5403	-94.3508	107.3	TX	MARSHALL
USC00021427	571.165	36.3833	-111.5167	1805.9	AZ	CEDAR RIDGE TRADING PO
USC00194502	0.6974819999999999	42.5008	-70.8644	25.6	MA	MARBLEHEAD
USW00094957	1132.4	40.0803	-95.5919	298.7	NE	FALLS CITY BRENNER FLD
USC00142827	1045.24	39.1047	-96.7967	388.0	KS	FT RILEY
USC00335794	413.435	40.2667	-81.6	244.1	OH	NEWCOMERSTOWN
USC00155650	717.966	38.0286	-85.562	251.5	KY	MT WASHINGTON
USC00231212	899.8430000000001	38.2167	-92.7667	313.9	MO	CAMDENTON 2 NW
USC00408527	569.798	35.9	-85.4833	292.9	TN	SPARTA TVA
USC00026117	276.48900000000003	32.61	-110.7317	1400.6	AZ	ORACLE STATE PARK
USC00058649	1107.22	38.7167	-105.15	2959.0	CO	VICTOR
USC00397073	1518.49	44.6978	-102.5533	844.3	SD	RED OWL
USC00444768	87.323	36.7711	-77.7928	99.1	VA	LAWRENCEVILLE 3 E
USC00055327	811.255	37.335	-108.3161	2102.2	CO	MANCOS
USC00430337	185.192	44.2	-72.5167	182.9	VT	BARRE
USC00245983	1178.26	48.1322	-106.3536	630.0	MT	NASHUA #2
USC00143527	1090.28	38.8586	-99.3358	612.6	KS	HAYS 1 S
USW00023191	0.811037	33.405	-118.4158	488.3	CA	AVALON CATALINA AP
USC00213296	745.451	47.9711	-89.6908	222.5	MN	GRAND PORTAGE
CA006154779	501.089	44.53	-77.48	222.0		MADOC
USC00010402	70.289	31.1819	-87.4389	91.4	AL	ATMORE
USW00023064	1053.81	37.9272	-100.7247	878.4	KS	GARDEN CITY RGNL AP
USC00095858	134.892	32.8089	-82.2372	53.3	GA	MIDVILLE
USC00249903	1020.38	47.9	-108.5333	-999.9	MT	ZORTMAN (1)
USC00314987	157.138	35.4083	-78.8208	45.7	NC	LILLINGTON
USC00448129	45.5366	36.9742	-77.4042	32.0	VA	STONY CREEK 2 N
USC00292095	766.268	34.1492	-105.6975	2036.1	NM	CORONA 10SW
USC00175460	122.63600000000001	45.5869	-69.7161	313.3	ME	MOOSEHEAD
USC00381944	160.94799999999998	33.9831	-81.0167	73.8	SC	COLUMBIA UNIV OF SC
USC00369318	304.357	40.1789	-80.1889	396.2	PA	WASHINGTON 3 NE
USC00011490	407.44599999999997	34.15	-85.6847	182.9	AL	CENTRE
USC00356717	358.94	42.4167	-119.9	1375.9	OR	PLUSH
USC00121952	834.7410000000001	41.1667	-86.4667	223.1	IN	CULVER EXP FARM
USC00064767	30.1316	41.55	-72.7167	112.5	CT	MIDDLETOWN 4 W
USC00301093	146.092	42.3167	-74.0167	92.0	NY	CAIRO
USC00145888	1175.35	39.1131	-100.9447	944.9	KS	OAKLEY 4W
USW00014894	336.556	40.1764	-80.6472	359.4	WV	WHEELING OHIO CO AP
USC00456880	182.649	47.2156	-119.8478	388.3	WA	QUINCY 1 S
USW00094746	61.7567	42.2706	-71.8731	304.8	MA	WORCESTER RGNL AP
USC00458442	127.81299999999999	46.6667	-121.0	694.9	WA	TIETON INTAKE
USC00347343	779.128	35.8989	-98.9603	588.9	OK	PUTNAM 3N MESONET
USC00166584	213.75099999999998	31.8142	-93.0856	43.0	LA	NATCHITOCHES #2
USW00093057	655.638	35.1664	-107.8992	1987.3	NM	GRANTS MILAN MUNI AP
USC00248380	490.147	47.8669	-115.6278	718.1	MT	TROUT CREEK RS
USC00198301	0.08749630000000001	42.4667	-70.9	6.1	MA	SWAMPSCOTT
USC00362071	119.785	40.46	-76.8703	163.7	PA	DEHART DAM
USC00412677	418.43199999999996	32.8692	-97.4497	231.6	TX	EAGLE MTN LAKE
USC00268160	427.07800000000003	38.0694	-117.2355	1831.8	NV	TONOPAH
USW00024134	412.55	43.5833	-119.05	1262.2	OR	BURNS WSO CITY
USC00382260	112.42399999999999	34.3011	-79.8767	45.7	SC	DARLINGTON
USC00012730	195.889	32.0111	-85.09	70.1	AL	EUFAULA WILDLIFE REF
USC00098436	446.522	34.4547	-85.39	194.8	GA	SUMMERVILLE
USW00004783	7.384760000000001	40.1833	-74.1167	50.0	NJ	BELMAR MONMOUTH AAF
USC00194162	14.0356	42.45	-71.2	61.0	MA	LEXINGTON
USC00418221	592.664	33.6325	-99.2897	396.8	TX	SEYMOUR 3NW
USC00043111	117.852	38.6833	-121.1833	75.9	CA	FOLSOM
USC00238051	1075.06	39.9714	-91.8872	210.3	MO	STEFFENVILLE
USC00049122	45.6827	39.1467	-123.2103	193.9	CA	UKIAH
USC00108738	606.001	44.9	-115.3333	1998.0	ID	STIBNITE
USC00395088	1465.51	44.0	-97.1333	524.9	SD	MADISON 1 WNW
CA001107H79	15.901	49.2	-122.78	77.0		SURREY TYNEHEAD B
USC00241217	681.9839999999999	48.55	-113.0167	1334.7	MT	BROWNING #2
USC00419280	198.945	30.8333	-96.6333	82.0	TX	VALLEY JUNCTION
USC00477226	1138.41	44.8542	-92.6122	284.4	WI	RIVER FALLS
USC00044259	121.54799999999999	33.7086	-116.2153	-6.4	CA	INDIO FIRE STN
USC00394956	1420.81	45.7475	-102.7969	783.3	SD	LODGEPOLE 5SW
USC00327704	1069.11	48.3542	-99.9925	472.4	ND	RUGBY
USC00454187	0.09258430000000001	47.7	-122.6167	11.9	WA	KEYPORT
USC00118460	1087.87	40.3667	-90.4333	223.1	IL	TABLE GROVE
USC00178688	144.61700000000002	46.15	-69.1333	292.6	ME	TELOS DAM
USC00420820	946.495	40.8547	-111.8903	1383.8	UT	BOUNTIFUL-VAL VERDA
USC00104140	822.145	42.5972	-114.1378	1237.5	ID	HAZELTON
USC00229079	423.80400000000003	34.3725	-89.5308	124.4	MS	UNIVERSITY
USC00251825	1309.73	41.4639	-97.3278	442.0	NE	COLUMBUS 3 NE
USC00025274	213.13299999999998	32.9167	-112.1	427.0	AZ	MARICOPA 9 SSW
USW00023190	0.668272	34.4258	-119.8425	2.7	CA	SANTA BARBARA MUNI AP
USC00244384	1136.0	46.5	-107.3167	926.9	MT	INGOMAR 6 SE
USC00349023	529.9540000000001	34.6147	-95.2803	182.9	OK	TUSKAHOMA
USC00140010	1038.29	38.9267	-97.2128	356.6	KS	ABILENE
USC00418818	694.995	33.1714	-101.7981	951.0	TX	TAHOKA
USC00080369	83.2155	27.5947	-81.5267	46.9	FL	AVON PARK 2 W
USC00300351	6.23881	40.7167	-73.3667	14.9	NY	BABYLON
USC00095915	417.881	34.9167	-84.2833	478.8	GA	MINERAL BLUFF
USW00023067	1162.52	38.0494	-103.5122	1278.3	CO	LA JUNTA MUNI AP
USC00253910	1257.0	40.4517	-99.3803	707.1	NE	HOLDREGE
USC00334927	368.715	39.4086	-81.4328	176.8	OH	MARIETTA WWTP
USC00118684	955.316	39.795	-88.29	199.6	IL	TUSCOLA
USC00306525	403.61800000000005	42.4647	-79.0031	368.8	NY	PERRYSBURG
USC00432769	240.25400000000002	44.9094	-72.8083	128.0	VT	ENOSBURG FALLS
USC00247049	766.3960000000001	46.5	-112.25	1585.3	MT	RIMINI
USC00306138	0.11504500000000001	40.6328	-73.6269	3.7	NY	OCEANSIDE
USC00264698	403.879	40.1906	-118.4767	1211.6	NV	LOVELOCK
USC00413640	4.50853	29.7333	-94.9667	7.0	TX	GOOSE CREEK
USC00300681	213.513	42.1	-75.9	260.3	NY	BINGHAMTON SUSQ RVR
USC00081544	53.276	30.7836	-85.4847	39.6	FL	CHIPLEY
USC00204104	880.445	46.4656	-90.1892	435.9	MI	IRONWOOD
USC00235253	745.5260000000001	37.3036	-89.9664	118.9	MO	MARBLE HILL
USW00014895	438.476	40.9167	-81.4333	368.2	OH	AKRON CANTON RGNL AP
USC00214884	1166.92	44.9783	-93.2469	229.8	MN	LOWER ST ANTHONY FALLS
USC00083321	66.5157	29.6333	-82.3667	29.3	FL	GAINESVILLE 3 WSW
USC00413734	397.93699999999995	33.1678	-96.0983	166.1	TX	GREENVILLE KGVL RADIO
USC00388472	327.305	35.0197	-82.6925	310.9	SC	TABLE ROCK
USC00421162	597.217	37.6661	-113.5422	1634.6	UT	CANYON BREEZE RANCH
USC00166585	12.7478	29.8833	-89.9833	-999.9	LA	NAVAL AMMUNITION DEPOT
USC00411127	727.944	33.1833	-102.2667	1031.1	TX	BROWNFIELD
USC00059175	1168.79	39.8683	-105.7639	2776.1	CO	WINTER PARK
USC00201238	673.46	43.0481	-82.9239	248.4	MI	CAPAC 2N
USC00189140	11.1596	38.4875	-75.8211	3.0	MD	VIENNA
USC00013781	294.884	33.2725	-86.8336	146.3	AL	HELENA
USC00416074	802.602	33.7192	-102.7597	1149.1	TX	MORTON
USW00024135	759.9680000000001	45.9647	-112.5006	1678.2	MT	BUTTE BERT MOONEY AP
USC00182285	176.079	39.6394	-78.8308	295.7	MD	CUMBERLAND POLICE BRK
USC00406340	538.372	35.5572	-87.2019	237.1	TN	MT PLEASANT 1N
USC00056266	969.721	39.1136	-108.3506	1448.1	CO	PALISADE
USC00110598	1097.59	40.3444	-91.1125	198.1	IL	BENTLEY
USC00057950	1374.37	40.6278	-103.2083	1211.3	CO	STERLING
USC00306085	226.59900000000002	42.5117	-75.5197	301.4	NY	NORWICH
USC00045890	296.226	35.4703	-115.5436	1441.7	CA	MTN PASS
USC00021511	260.824	33.3	-111.8333	371.9	AZ	CHANDLER
USC00356550	325.445	45.6911	-118.8522	460.2	OR	PENDLETON WFO
USW00004782	187.695	42.8333	-73.9167	67.1	NY	SCHENECTADY
USC00191147	0.879756	41.9	-69.9833	14.9	MA	CAMP WELLFLEET
USC00295516	990.185	35.6022	-103.3644	1344.2	NM	MCCARTY RCH
USC00115430	958.9	39.4725	-88.3544	219.5	IL	MATTOON
USC00451350	162.05700000000002	47.8361	-120.0381	335.0	WA	CHELAN
USW00013717	2.42881	33.6833	-78.9333	7.9	SC	MYRTLE BEACH AFB
USC00051268	1071.5	37.0158	-102.555	1255.2	CO	CAMPO 7 S
USC00413972	809.707	34.3653	-102.0903	1109.5	TX	HART
USC00479226	1046.46	42.5833	-88.5333	271.0	WI	WILLIAMS BAY
USC00211448	1194.71	44.8497	-93.5644	288.3	MN	CHANHASSEN WSFO
USC00058931	1039.89	38.1311	-105.4661	2395.7	CO	WESTCLIFFE
USC00141730	1121.71	38.8972	-100.1136	733.7	KS	COLLYER 10 S
USC00383470	1.37994	33.3169	-79.3228	9.1	SC	GEORGETOWN CO AP
USC00412408	754.47	32.9619	-102.8219	1094.2	TX	DENVER CITY
USC00056925	1260.57	40.7833	-105.55	2488.7	CO	RED FEATHER LAKES 2 SE
USC00350694	224.875	44.0567	-121.285	1115.6	OR	BEND
USC00152740	471.79900000000004	38.1833	-82.75	195.1	KY	FALLSBURG 5 NW
USC00333758	547.894	39.2333	-83.6092	296.0	OH	HILLSBORO
USC00051741	1003.5	39.2425	-107.9631	1822.7	CO	COLLBRAN
USC00398472	1484.78	42.9939	-97.8619	432.8	SD	TYNDALL
USC00248169	1257.71	47.07	-105.4953	957.7	MT	TERRY 21 NNW
USC00055730	1150.61	39.0833	-104.9333	2239.1	CO	MONUMENT 2 WSW
USC00477796	1054.13	43.3339	-88.2978	313.6	WI	SLINGER WWTP
USW00003969	415.05800000000005	32.2314	-98.2319	393.2	TX	STEPHENVILLE
USC00250640	1237.36	40.1306	-99.8278	658.4	NE	BEAVER CITY
USC00023981	231.05599999999998	31.8667	-110.7833	1311.9	AZ	HELVETIA SANTA RITA RN
USC00318448	370.789	35.5733	-82.385	1316.7	NC	SWANNANOA 2 SSE
USC00162399	261.10900000000004	32.45	-91.5	31.1	LA	DELHI
USC00327824	1021.9	48.8333	-100.0333	586.1	ND	SAN HAVEN
USC00487995	1265.71	41.5047	-106.7889	2072.9	WY	SARATOGA 4N
USC00260961	518.9490000000001	38.3833	-116.2167	1622.1	NV	BLUE JAY HWY STN
USW00013750	1.7566099999999998	36.95	-76.2833	5.2	VA	NORFOLK NAS
USC00456678	1.1644700000000001	48.1161	-122.7586	30.5	WA	PORT TOWNSEND
USC00460925	362.452	37.2556	-81.2264	874.8	WV	BLUEFIELD
USC00308317	146.149	42.4608	-73.75	86.9	NY	STUYVESANT 5 N
USW00023066	964.225	39.1342	-108.54	1480.7	CO	GRAND JUNCTION WALKER FLD
USC00334926	457.99699999999996	39.4833	-82.4833	207.3	OH	MARIETTA EXP FARM
USC00452609	201.359	47.3167	-119.5667	415.1	WA	EPHRATA
USW00004781	5.81416	40.7939	-73.1017	25.6	NY	ISLIP LI MACARTHUR AP
USC00292093	781.7610000000001	34.25	-105.5833	2028.1	NM	CORONA
USC00366238	57.1576	40.075	-76.0717	184.4	PA	NEW HOLLAND 2 SE
USC00103809	687.0189999999999	42.3833	-115.8833	1565.1	ID	GRASMERE
USC00044863	72.306	34.8328	-118.865	1092.7	CA	LEBEC
USC00056323	1192.68	39.5144	-104.7503	1799.5	CO	PARKER
USC00119002	866.084	38.3664	-90.1619	201.5	IL	WATERLOO
USC00010395	458.661	34.8	-86.9833	219.5	AL	ATHENS 2
USC00081858	17.5769	26.2678	-80.275	3.0	FL	CORAL SPRINGS
USC00331890	435.01300000000003	40.2403	-81.8711	231.6	OH	COSHOCTON WPC PLT
USC00331541	482.45099999999996	41.0517	-81.9361	359.7	OH	CHIPPEWA LAKE
USC00056040	1135.81	40.2406	-107.0969	2500.9	CO	OAK CREEK 7WSW
USC00301095	146.092	42.3167	-74.0331	149.4	NY	CAIRO 3 NW
USC00054082	1373.9	40.5453	-102.3411	1152.1	CO	HOLYOKE
USC00316742	171.54	35.2	-79.4667	167.9	NC	PINEHURST STHRN PINES
USC00083322	66.8965	29.6814	-82.4942	29.0	FL	GAINESVILLE 11 WNW
USC00217087	917.467	48.8486	-95.7675	319.1	MN	ROSEAU
USC00421163	843.7239999999999	38.46	-109.8214	1789.5	UT	CANYONLANDS-THE NECK
USC00166582	208.324	31.7722	-93.0956	39.6	LA	NATCHITOCHES
USC00023498	325.888	33.3833	-110.7833	1083.0	AZ	GLOBE RS
USC00474953	891.077	46.7781	-90.7653	201.2	WI	MADELINE ISLAND
USC00487895	1351.29	43.45	-105.8667	1601.1	WY	ROSS
USC00145539	935.322	37.8658	-97.6647	438.9	KS	MT HOPE
USC00453284	0.5829840000000001	47.3	-122.8667	15.5	WA	GRAPEVIEW 3 SW
USC00343794	735.314	36.5806	-94.7681	234.7	OK	GROVE
USC00350190	492.75699999999995	42.3	-118.2167	1304.8	OR	ANDREWS 23 ESE
CA001158730	513.61	49.82	-115.63	930.0		WASA
USC00012096	394.64300000000003	34.1925	-86.7972	247.2	AL	CULLMAN NAHS
CA007028200	171.04	46.03	-73.12	15.0		SOREL
USW00024132	867.4989999999999	45.7881	-111.1608	1349.3	MT	BOZEMAN GALLATIN FLD
USC00413299	144.91899999999998	28.5033	-98.8392	91.4	TX	FOWLERTON
USC00291647	719.97	36.0286	-107.9106	1881.8	NM	CHACO CANYON NATL MON
USC00197627	60.5318	42.0583	-72.0722	208.8	MA	SOUTHBRIDGE 3 SW
USC00385360	174.3	34.45	-80.65	51.2	SC	LUGOFF
USW00013930	970.013	38.7167	-93.55	255.1	MO	WHITEMAN AFB
USC00170480	3.2675	44.4394	-68.9892	9.1	ME	BELFAST
USC00145906	1228.61	39.8183	-100.5331	795.5	KS	OBERLIN
USC00311913	151.494	34.9333	-79.6167	-999.9	NC	COGNAC EXP FARM
USC00431705	184.456	43.3442	-73.0522	404.2	VT	DANBY FOUR CORNERS
USC00412170	69.2063	29.0667	-97.2833	54.9	TX	CUERO
USC00300511	21.7589	41.2333	-73.7167	131.1	NY	BEDFORD HILLS
USC00031968	523.875	34.9772	-91.4978	61.0	AR	DES ARC
USC00236683	779.025	37.0	-93.9833	-999.9	MO	PIERCE CITY 4 NNE
USC00132136	1270.13	42.4667	-91.4167	299.0	IA	DELAWARE 3 WSW
USC00463672	314.44599999999997	37.8167	-80.8667	487.7	WV	GREEN SULPHUR SPRINGS
USC00406308	541.783	35.6558	-88.0064	137.2	TN	MOUSETAIL LANDING SP
USC00225062	305.872	33.1228	-90.0517	86.9	MS	LEXINGTON
USC00284339	2.97457	40.7419	-74.0572	41.1	NJ	JERSEY CITY
USW00014841	703.137	45.5644	-84.7928	214.9	MI	PELLSTON RGNL AP
USC00046572	10.2508	34.2067	-119.1375	15.8	CA	OXNARD WFO
USC00295147	720.263	34.8	-106.7333	1491.1	NM	LOS LUNAS
USW00094103	340.7	46.0333	-118.3333	289.3	WA	WALLA WALLA WSO CITY
USW00023192	254.88099999999997	35.3333	-116.0833	281.0	CA	SILVER LAKE CAA AP
USC00014193	85.3556	31.5253	-87.9278	67.1	AL	JACKSON
USC00213293	738.043	48.0	-89.5833	192.0	MN	GRAND PORTAGE 5 NE
USC00057656	887.653	37.8089	-107.6633	2830.1	CO	SILVERTON
USC00266228	777.362	41.1094	-114.1208	1498.4	NV	PILOT VLY-MONTELLO 11SSE
USC00244386	1139.59	46.7392	-107.2078	851.9	MT	INGOMAR 14 NE
USC00362537	79.2164	39.805	-77.2292	164.6	PA	EISENHOWER NHS
USW00013751	27.8131	38.85	-77.0333	15.8	MD	ANACOSTIA NAS
USC00362108	254.12400000000002	40.3	-79.3333	323.1	PA	DERRY 4 SW
USC00135837	1212.63	41.4075	-91.0728	167.3	IA	MUSCATINE
USC00192913	25.8093	42.0786	-71.2381	82.3	MA	FOXBORO
USC00013573	419.631	34.3344	-86.3297	176.2	AL	GUNTERSVILLE
USC00384205	70.77199999999999	33.3172	-80.4183	29.0	SC	HOLLY HILL 1 SW
USC00095917	420.709	34.9528	-84.3214	528.2	GA	MINERAL BLUFF #2
USC00010407	55.0783	31.0167	-87.5167	67.1	AL	ATMORE
USC00238712	974.18	38.7842	-93.8008	242.6	MO	WARRENSBURG 4NW
USC00080488	68.8262	27.3833	-81.0333	11.9	FL	BASINGER
USC00201172	735.426	42.8086	-84.035	262.1	MI	BYRON 4 WSW
USC00334929	372.061	39.4333	-81.4667	253.0	OH	MARIETTA WTR WKS
USC00268761	267.513	39.3128	-119.6483	1932.4	NV	VIRGINIA CITY
USC00426181	597.874	37.4636	-113.2897	1574.9	UT	NEW HARMONY
USC00246618	592.39	48.7792	-114.2889	1079.0	MT	POLEBRIDGE 1 N
USC00244538	948.2330000000001	46.6756	-109.7525	1412.7	MT	JUDITH GAP
USC00318113	2.16555	33.9947	-78.0078	6.1	NC	SOUTHPORT 5 N
USC00020097	282.64599999999996	34.2	-113.7	289.9	AZ	ALAMO 8 SW
USC00485260	1409.47	41.6378	-104.1669	1399.0	WY	LA GRANGE
USC00056320	874.28	38.3897	-108.9494	1660.2	CO	PARADOX 2N
CA00611E001	601.424	44.23	-79.78	251.0		EGBERT CS
